"pid","hotel","name","commenttitle","comment","rating"
"d301583","Raffles Hotel Singapore","Flyer768005","What a location for a wedding...","We had a 2 night stay at Raffles as we were attending a wedding there.  It was sensational!  The room for the wedding reception was stunning as was the food and service....and the bride of course!  Each suite has a butler who will ensure that you have everything you could possibly need, a fantastic touch.  The breakfast buffet was amazing and again the service was first class.    We could not have asked for anything better than the food, service and room at this iconic hotel - the refurbishment is a triumph.","5"
"d301583","Raffles Hotel Singapore","Roslyn J","Pampered in understated luxury","Our three night stay at Raffles Hotel was a delight.  The newly refurbished hotel retains its old world Colonial charm with thoughtful modern touches.  The staff make you feel like a visiting honoured family guest - It's hard not to gush! .","5"
"d301583","Raffles Hotel Singapore","annaleamc1","Stunning! Best hotel ever!","This is the most beautifully stunning hotel I have ever had the pleasure of staying in!  I am a travel agent and have stayed in some amazing hotels all over the world however this hotel tops them all!  The service of all the staff is incredible they literally can not do enough for you. The hotel is breathtaking. The service, food and comfort of the guest suites is amazing and this is an experience I will never forget. My advise would be to blow the budget and stay at this truly amazing hotel as it¡¯s a hotel where memories are made. We had a famous Singapore sling in the long bar which was a great experience and the breakfast at the hotel was the best I have ever had.  Thank you Raffles for an amazing stay hope to return again one day.","5"
"d301583","Raffles Hotel Singapore","goldenjag","Afternoon tea","Had an enjoyable afternoon tea. Staff very good (as one would expect) lovely historic building. Have had a few afternoon teas at the Peninsula in Hong Kong and we thought that the atmosphere in the Peninsular was better. The harpist was very good but could hardly hear her.","4"
"d301583","Raffles Hotel Singapore","londoncalling53","Excellent hotel","Lovely room with a spacious bathroom, lots of wardrobe space and a patio. Check-in was efficient: we were lucky enough to be helped by a delightful Indian lady (Shivana?) throughout our stay, who was extremely professional and helpful. Breakfast was delicious and well-presented. Afternoon tea was elegant, the small bar was well decorated but pricey. We did not get into the Long Bar as the queues were horrendous and there was no one to ask if we could get in quicker as hotel residents. Lovely pool and gym. The concierge was very efficient in booking restaurants for our stay. Definitely a hotel to re-visit.","5"
"d301583","Raffles Hotel Singapore","theresa ong","Friendly Host","I went to Raffles Hotel for Afternoon Tea and was greeted warmly by host named Samuel. He was very friendly and attentive. Food was really good as well and the ambience was very posh. Would definitely visit again! :)","5"
"d301583","Raffles Hotel Singapore","Amanda H","Different but still lovely","This was our 5th stay at Raffles, this visit was timed with the re-opening as we were keen to see the extensive renovations that had taken place. We stayed for 2 nights in August with our son, when I think about our stay I still have mixed feelings about it.  However on consideration I think this is because I am comparing it to how it used to be, and I totally understand things never stay the same, and with the renovations there are improvements but also for me it has lost some of it's iconic heritage and become a little too business/ modern which you can find in many places but true heritage is very hard to find and replicate. Anyway.... The rooms are still incredible comfortable, bathrooms are a little smaller but this is because in the Palm court they have had to add¡¦","4"
"d301583","Raffles Hotel Singapore","valdowling","Sightseeing","Whilst at Singapore we had to visit Raffles and we certainly were not disappointed. Fabulous warm welcome by the doorman, surprised that we were able to wander around most of the hotel including the long bar. Bought a few memorabilia in the shop.","5"
"d301583","Raffles Hotel Singapore","themellors101","Simply Awesome","Our bucket list item to stay at Raffles, our stay was fantastic in every aspect from the moment we stepped foot inside the grand lobby to past check out time, we were thoroughly looked after and treated exceptionally.","4"
"d301583","Raffles Hotel Singapore","Noelene C","Indian Cuisine - Raffles Singapore","A group of us had dinner at Raffles Singapore-  Indian Cuisine and we could not fault the service and the meal was absolutely lovely... The waiter suggested the we share dishes and this made the dinner less expensive and more enjoyable as we had a selection of dishes to try... Highly recommend dining here at this restaurant.","5"
"d301583","Raffles Hotel Singapore","Van L","Stylish and understated with high standards","Having stayed here and tried other Five Star hotels, this is The place to stay if you are looking for exclusivity and services in Singapore. They have done a great job on the renovation. The standards are very high. The staffs are friendly and very helpful. Having just come from The Burj Al Arab with high expectations, we can not fault this. Great as it is, but once fully completed it will be amazing. Will definitely come back again and also recommended to friends.","5"
"d301583","Raffles Hotel Singapore","David D","Sightseeing only - impressive building","This iconic hotel was declared a National Monument in 1987. No visit to Singapore is complete without at least a walk past and photo opportunity.  The Hotel recently reopened it's doors having been closed for a 2 year renovation.  We did not go into the hotel, shorts and a T shirt appeared to be a bit under dressed. Also have read that a Singapore Sling cocktail costs in excess of 32 $SD, roughly ¡Ì18 each, ouch.  Wanted to see Raffles Hotel, have done so now","4"
