"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","lalaland19","Nice location","Location is pretty convenient considered that it is of walking distance from Haji Lane and Golden Mile Complex. Furthermore, the presence of a bus stop in front allows me to be able to travel to and fro with ease. The capsule room is relatively clean and comfortable with ample space to walk around in the room. The presence of a changing room is also an add-on considering that the toilet is relatively small. Thus, it will be more convenient for one to change if the toilets are occupied. Additionally, although the toilet is relatively small, it is well kept. I was glad that the hotel provided towels as well as shampoo. This makes things convenient as I will not have to source for the toiletries. However, one issue with the toiletries was that there were no toothbrush when enquired°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","Joey Kwan","Amazing place!","This was my first time staying in  capsule hotel and I was pleasantly surprised - I really enjoyed my stay here as a whole! The location was really ideal as well, being near an MRT station and right at a bus stop as well. There are a whole bunch of restaurants and convenient stores right beside the hotel which made it super convenient when it came to eating and getting snacks. The hotel was also clean and quiet as well, I especially loved the toilets here that were way cleaner than I had ever expected! All the staff members, namely Travis, Eva and Kenneth, were extremely helpful and went above and beyond to ensure that I was comfortable and well taken care of. In fact, from the very start when I checked in, they walked me all the way to the room. Breakfast was included and°¶","5"
"d4727829","The Pod Boutique Capsule Hotel","Starla Y","Nice capsule and great service","First time staying in a capsule hotel. It°Øs clean and beautiful, and I really enjoyed sleeping in a capsule<U+0001F602> The staff here are really nice and polite, especially Preet and Hemant really provided great service during my stay, it°Øs really a pleasant experience! :)","5"
"d4727829","The Pod Boutique Capsule Hotel","Elena","Amazinge Stay At Singapore","Generally clean and breakfast come with many options to choose from. Bus stop outside of the hotel and convenience stores nearby. Friendly staffs had made my stay more enjoyable. The staff eva assisted me with my luggages as well. Travus and kenneth were very helpful too. Would definitely come back here if there is chance. Will be better if there's vending machine. Value for money!","5"
"d4727829","The Pod Boutique Capsule Hotel","april m","A unique lodging","The Pod was great! Located near many exciting sites and near restaurants. Also near the MRT. The staff was very accommodating and pleasant!  Hemout, Farrah and Siti are an asset the the establishment.  I would return in a heartbeat!!","5"
"d4727829","The Pod Boutique Capsule Hotel","maa mot","Good location with friendly staff","Such a good location near by the MRT Station and the bus stop is in the front. Very clean shower room and bed also. All staffs are so nice and helpful.  Just be noted, If you are a short lady like me, request a downstairs pod. Climbing to the upper pod  be like an adventure moment every times.","5"
"d4727829","The Pod Boutique Capsule Hotel","CWM1991","Avoid booking the private pod suite","We regretted booking the private pod suite in this hostel. The room was NOT private. In fact, it was connected to several other °Æprivate°Ø rooms and shared the same A/C unit. The room itself was very poorly designed and did not make the most of the space available. The bed was a bunk bed, but for some reason the top bunk was blocked off, which meant that there was no space to put suitcases. Worst of all, the walls are paper thin and there is also a vent above the door. This meant that any noise from the several other connecting rooms could be heard. We did not sleep comfortably on any of the evenings of our stay.  This is not a cheap hostel, even bearing in mind the price of accommodation generally in Singapore. It represents terrible value for money.  CONS  - °Æprivate rooms°Ø are°¶","2"
"d4727829","The Pod Boutique Capsule Hotel","Izzy M","A great place to stay!","I wasn°Øt sure what to expect, but this capsule hotel surpassed my expectations. Clean, comfortable and safe with excellent staff particularly Travis and Hemant. I°Øve already booked to come back in one month!","5"
"d4727829","The Pod Boutique Capsule Hotel","Mica V","Business trip","Preet, the lovely woman servicing our floor, was very helpful and accommodating. Mind you, I°Øm new to SG so she was nice enough to help me find my bearings.   This place is so easy to access and it°Øs near all the places I need to go to! Plus it°Øs just a couple of steps away from Haji lane so I can just walk there when I want to unwind.","4"
"d4727829","The Pod Boutique Capsule Hotel","Natasha","A pleasant boutique hotel","The hotel had very good and efficient staffs such as Kenneth, Travis and Hemant. Location of the hotel is very accessible to various parts of Singapore. Plenty of food choices around. Environment of the hotel was clean and pleasant. Bed was clean and comfortable with blinds for privacy. Really good and affordable stay.","5"
"d4727829","The Pod Boutique Capsule Hotel","Souloflove","Good service but hot bathroom","Very good place to stay. My friend recommend me here. But only problem is hot bathroom and only 3 showers on female floor. Staff will help you. They are polite and kind. Thank you travis for being such a nice person. Hemant and leslie helped to during whole stay. I°Øll be very happy if they gave me early checkin. They told me i have to pay more. But they let me use bathroom and i was able to take shower.  Thank you","5"
